,age,nombre_payment,maturite,taux,montant
8073,55.0,3.0,5.0,0.0037131564090401516,4257.0
8074,104.0,2.0,3.0,0.002149692580938823,1267.0
8075,89.0,2.0,4.0,0.009977216688306954,6052.0
8076,62.0,4.0,6.0,0.012568467053133445,1935.0
8077,88.0,7.0,7.0,0.019137124763884336,6151.0
8078,86.0,3.0,3.0,0.005043044234478819,7206.0
8079,56.0,3.0,7.0,0.015855511071627984,6582.0
8080,99.0,6.0,6.0,0.0028531651682667143,4435.0
8081,78.0,15.0,20.0,0.012153303563101302,3359.0
8082,90.0,3.0,5.0,0.019614340235977655,4611.0
8083,71.0,3.0,7.0,0.009672878102726278,6512.0
8084,84.0,6.0,6.0,0.019008935526242433,2898.0
8085,81.0,4.0,5.0,0.013388981053868404,4502.0
8086,96.0,1.0,8.0,0.00939448850865884,7708.0
8087,89.0,8.0,8.0,0.01793897534389594,2644.0
8088,68.0,1.0,7.0,0.0032108678449384296,6612.0
8089,103.0,1.0,3.0,0.008648908536993915,1542.0
8090,92.0,1.0,3.0,0.01107911309176048,7554.0
8091,96.0,1.0,2.0,0.002708246798500782,3523.0
8092,106.0,1.0,2.0,0.006510197938990462,5525.0
8093,94.0,2.0,5.0,0.007842864824253434,1739.0
8094,68.0,4.0,18.0,0.004387957269257522,2224.0
8095,89.0,6.0,9.0,0.008945000170813445,1344.0
8096,75.0,1.0,1.0,0.008048953456442673,1637.0
8097,85.0,7.0,9.0,0.017891517937340926,6943.0
8098,66.0,1.0,1.0,0.009598858040237315,2295.0
8099,73.0,7.0,10.0,0.017874467830664025,6869.0
8100,62.0,11.0,19.0,0.013335513085267234,6686.0
8101,69.0,8.0,14.0,0.01824705600058648,2382.0
8102,60.0,7.0,19.0,0.014348755361443127,3283.0
8103,96.0,3.0,4.0,0.00820044181011692,2779.0
8104,78.0,1.0,14.0,0.006816648195738884,4519.0
8105,82.0,2.0,5.0,0.007459789529142817,5695.0
8106,61.0,6.0,16.0,0.019294492433183888,1078.0
8107,75.0,5.0,13.0,0.010457813089659412,1880.0
8108,96.0,2.0,2.0,0.003953759192349769,2744.0
8109,56.0,13.0,19.0,0.012724164649113367,6169.0
8110,60.0,2.0,6.0,0.006067927547524959,1130.0
8111,59.0,5.0,16.0,0.016626043484202203,4735.0
8112,58.0,11.0,12.0,0.01886588358532669,6496.0
8113,58.0,1.0,17.0,0.017216829940524234,4872.0
8114,91.0,3.0,7.0,0.0046292586096266675,7347.0
8115,81.0,4.0,8.0,0.011250309868761764,6702.0
8116,82.0,8.0,8.0,0.005759440690761514,6505.0
8117,87.0,2.0,7.0,0.010850197559349736,7168.0
8118,83.0,1.0,2.0,0.004415794569368659,6514.0
8119,67.0,1.0,13.0,0.015561516109913808,7332.0
8120,65.0,13.0,16.0,0.0017783552771213277,4671.0
8121,95.0,10.0,10.0,0.01602756438271167,5489.0
8122,101.0,1.0,1.0,0.008939414986126059,7676.0
8123,73.0,3.0,3.0,0.004585292357469319,1033.0
8124,102.0,1.0,2.0,0.010393442477584933,3525.0
8125,79.0,1.0,4.0,0.019074166907518404,5324.0
8126,98.0,3.0,10.0,0.004517040036558513,4540.0
8127,76.0,1.0,15.0,0.005392446980679839,3409.0
8128,71.0,2.0,4.0,0.013926906154376733,2469.0
8129,96.0,4.0,8.0,0.004362667624461459,1369.0
8130,62.0,13.0,13.0,0.004170491083861336,7967.0
8131,57.0,4.0,18.0,0.009428553763331602,1020.0
8132,57.0,15.0,16.0,0.010610793655548102,1626.0
8133,99.0,4.0,9.0,0.014273225303461989,5416.0
8134,93.0,1.0,1.0,0.013487356105922683,7518.0
8135,79.0,3.0,10.0,0.007731032848858837,4125.0
8136,106.0,1.0,2.0,0.017702074392275356,1369.0
8137,75.0,10.0,12.0,0.012869827618121058,7237.0
8138,105.0,1.0,1.0,0.014421618641259605,5082.0
8139,95.0,6.0,8.0,0.01108078846596109,3850.0
8140,95.0,7.0,9.0,0.01885707407244388,3663.0
8141,76.0,3.0,4.0,0.006457202980575096,2574.0
8142,90.0,3.0,3.0,0.009014302025268157,6450.0
8143,89.0,3.0,6.0,0.014493318277070972,2304.0
8144,77.0,3.0,18.0,0.017962936005619906,5033.0
8145,95.0,1.0,5.0,0.007113110610430578,7781.0
8146,56.0,5.0,16.0,0.015331500847464822,5225.0
8147,73.0,4.0,18.0,0.01710515422779875,3066.0
8148,74.0,10.0,19.0,0.009248013362320565,4758.0
8149,72.0,2.0,3.0,0.017238748547344716,3009.0
8150,76.0,1.0,1.0,0.015490549150187442,6014.0
8151,72.0,3.0,17.0,0.009416084914252595,2808.0
8152,96.0,4.0,5.0,0.0037180415009802105,6340.0
8153,97.0,6.0,7.0,0.01995658761753167,5011.0
8154,83.0,4.0,8.0,0.009354574755617795,1225.0
8155,88.0,2.0,4.0,0.0059377027326977284,4692.0
8156,104.0,2.0,2.0,0.01068816532832487,1039.0
8157,82.0,3.0,6.0,0.012801544057733441,5642.0
8158,56.0,13.0,19.0,0.010249751043326292,2296.0
8159,60.0,3.0,8.0,0.014196494819296784,2649.0
8160,69.0,1.0,1.0,0.006540130909104941,7395.0
8161,58.0,9.0,13.0,0.013508329388169985,2591.0
8162,60.0,3.0,13.0,0.018616248500951695,5848.0
8163,61.0,5.0,11.0,0.012240646209528985,6651.0
8164,62.0,7.0,7.0,0.0188760757148357,4647.0
8165,92.0,7.0,10.0,0.016682170317097896,7129.0
8166,86.0,5.0,5.0,0.011306574427969975,2819.0
8167,84.0,2.0,3.0,0.009371035354819611,3173.0
8168,82.0,1.0,4.0,0.005304066773089775,7701.0
8169,55.0,13.0,14.0,0.008712885349713912,7941.0
8170,60.0,4.0,9.0,0.005813453204220811,4429.0
8171,57.0,3.0,13.0,0.01588430528243754,2309.0
8172,85.0,1.0,1.0,0.0016183653379024552,6851.0
8173,86.0,4.0,4.0,0.01751105049952535,7436.0
8174,91.0,2.0,6.0,0.013777539868287732,6903.0
8175,86.0,3.0,6.0,0.01672255186705394,4917.0
8176,81.0,7.0,7.0,0.014895427690544093,7616.0
8177,106.0,2.0,2.0,0.01554357269304375,5247.0
8178,106.0,2.0,3.0,0.010859677229692392,4793.0
8179,93.0,2.0,3.0,0.005755974475553023,4313.0
8180,64.0,13.0,13.0,0.00785410703056966,1551.0
8181,66.0,14.0,18.0,0.010636362156225473,3302.0
8182,61.0,14.0,14.0,0.0020391964457390378,1371.0
8183,103.0,1.0,1.0,0.011197762063431281,1819.0
8184,93.0,4.0,5.0,0.013028885037764788,2235.0
8185,61.0,5.0,6.0,0.011835643884123156,4408.0
8186,75.0,1.0,1.0,0.012954338918836513,1870.0
8187,78.0,8.0,18.0,0.011376136215293233,7324.0
8188,93.0,4.0,7.0,0.01102228861091021,7197.0
8189,104.0,2.0,2.0,0.01181666018917555,2987.0
8190,85.0,1.0,3.0,0.014315312405570855,6665.0
8191,69.0,1.0,1.0,0.007001648087498236,2401.0
8192,94.0,2.0,2.0,0.009785755252040253,3403.0
8193,68.0,3.0,4.0,0.007201307601542884,4988.0
8194,92.0,3.0,5.0,0.0022344519240868263,6360.0
8195,84.0,7.0,8.0,0.018236413446713614,3173.0
8196,91.0,1.0,2.0,0.009079394356573185,5842.0
8197,59.0,4.0,5.0,0.004699022375823749,4825.0
8198,78.0,1.0,3.0,0.013655171171170395,2010.0
8199,87.0,6.0,6.0,0.01587738785723225,3240.0
8200,63.0,2.0,9.0,0.019708033459915102,7578.0
8201,102.0,1.0,2.0,0.010371855324090944,7998.0
8202,77.0,3.0,9.0,0.004413785962491095,3062.0
8203,87.0,7.0,8.0,0.015741795628678907,3840.0
8204,70.0,5.0,11.0,0.006223829239012728,2729.0
8205,67.0,1.0,3.0,0.014610542669559728,7457.0
8206,78.0,15.0,16.0,0.010158163697428745,3832.0
8207,87.0,1.0,1.0,0.014498085882414462,2375.0
8208,104.0,1.0,2.0,0.006096391638630331,7153.0
8209,78.0,7.0,9.0,0.0022376267697727078,4939.0
8210,106.0,2.0,2.0,0.011132547313429397,6428.0
8211,81.0,7.0,8.0,0.009757311871184407,7360.0
8212,101.0,1.0,2.0,0.003272946953905116,1389.0
8213,88.0,2.0,2.0,0.018610986784279273,5167.0
8214,57.0,1.0,1.0,0.012095801001543161,3614.0
8215,60.0,4.0,4.0,0.007770533402565275,4555.0
8216,100.0,5.0,6.0,0.018333671368224964,5303.0
8217,101.0,1.0,3.0,0.015299541910105019,1593.0
8218,101.0,1.0,2.0,0.013656934828762242,3209.0
8219,81.0,5.0,7.0,0.014005483104288383,4678.0
8220,103.0,1.0,3.0,0.007079218732435781,4568.0
8221,75.0,7.0,16.0,0.0031450406963439283,7276.0
8222,79.0,6.0,20.0,0.009727895092375882,3648.0
8223,66.0,1.0,6.0,0.01138348372249598,1202.0
8224,60.0,2.0,9.0,0.001928192356474243,2895.0
8225,68.0,2.0,20.0,0.019891289438102894,5112.0
8226,68.0,3.0,18.0,0.0077923451379244635,5179.0
8227,59.0,5.0,15.0,0.006124123993364979,4940.0
8228,83.0,7.0,7.0,0.0109424082919163,7745.0
8229,71.0,1.0,4.0,0.0071100565384693525,2531.0
8230,106.0,2.0,3.0,0.009795779393426542,5307.0
8231,82.0,1.0,4.0,0.012006695391906883,5508.0
8232,104.0,2.0,2.0,0.01587396017390327,6170.0
8233,66.0,1.0,9.0,0.017530649628160786,7060.0
8234,95.0,2.0,8.0,0.012672001547665589,1227.0
8235,93.0,2.0,10.0,0.01722250426172549,1670.0
8236,78.0,6.0,15.0,0.0033444393577747073,2127.0
8237,102.0,2.0,3.0,0.002525190848994194,5516.0
8238,83.0,1.0,1.0,0.004988253342077027,6526.0
8239,59.0,1.0,3.0,0.010297761498677841,2214.0
8240,102.0,1.0,1.0,0.006423046247129399,4610.0
8241,106.0,1.0,2.0,0.014383960283442018,4654.0
8242,92.0,2.0,4.0,0.0181755241771921,1620.0
8243,91.0,2.0,8.0,0.010559053349385852,2129.0
8244,62.0,1.0,17.0,0.005891530681331473,2065.0
8245,75.0,4.0,16.0,0.018327407010375666,1011.0
8246,86.0,1.0,5.0,0.013528644014423878,2884.0
8247,87.0,4.0,8.0,0.009085746594925444,3197.0
8248,80.0,2.0,8.0,0.007124935045439603,1215.0
8249,93.0,4.0,10.0,0.01514621804839766,7571.0
8250,73.0,6.0,17.0,0.0017831045465199298,6011.0
8251,80.0,5.0,5.0,0.00317475006019539,2612.0
8252,81.0,1.0,2.0,0.00869672783123672,7095.0
8253,105.0,1.0,1.0,0.012897397587772568,2190.0
8254,95.0,4.0,4.0,0.010779709755387938,6131.0
8255,63.0,11.0,11.0,0.015596874367454158,7489.0
8256,86.0,7.0,9.0,0.0033322754557881806,6614.0
8257,89.0,2.0,2.0,0.006104768192373459,2372.0
8258,62.0,6.0,12.0,0.008367960958289324,6216.0
8259,81.0,7.0,8.0,0.01855767568542058,1595.0
8260,101.0,1.0,1.0,0.017988769581789816,2946.0
8261,103.0,1.0,1.0,0.00277363069870379,1973.0
8262,60.0,6.0,6.0,0.007047191678579037,3925.0
8263,105.0,2.0,2.0,0.007620812487601822,3011.0
8264,60.0,2.0,2.0,0.013408113205460235,3047.0
8265,69.0,11.0,14.0,0.003800600688855994,5457.0
8266,72.0,13.0,17.0,0.01350350009752867,5422.0
8267,65.0,8.0,8.0,0.003375175748980409,7809.0
8268,99.0,1.0,1.0,0.018380633140087622,7893.0
8269,95.0,7.0,8.0,0.010480033312631535,3779.0
8270,75.0,9.0,9.0,0.0014181906453189896,2921.0
8271,55.0,2.0,14.0,0.012172589603006441,2647.0
8272,85.0,4.0,9.0,0.017670976686214333,4046.0
8273,55.0,5.0,16.0,0.011245484598259383,7170.0
8274,67.0,7.0,17.0,0.006513895348404118,7716.0
8275,98.0,5.0,8.0,0.018568353324370873,1635.0
8276,91.0,5.0,6.0,0.016235300754728177,1955.0
8277,68.0,2.0,14.0,0.011369772449070135,2580.0
8278,80.0,1.0,9.0,0.00655667204633001,4504.0
8279,60.0,5.0,18.0,0.01376261116186955,6009.0
8280,99.0,2.0,2.0,0.01494568209544644,7420.0
8281,82.0,5.0,10.0,0.013679385686443387,1947.0
8282,79.0,5.0,6.0,0.019889854181058108,2339.0
8283,74.0,1.0,8.0,0.007412760891146206,2265.0
8284,56.0,3.0,16.0,0.019278492454968096,6936.0
8285,89.0,1.0,1.0,0.007842323742768794,2103.0
8286,98.0,2.0,2.0,0.0014668400958968528,4007.0
8287,82.0,2.0,5.0,0.004830771157045997,4596.0
8288,91.0,2.0,3.0,0.01160229385594274,5773.0
8289,60.0,3.0,3.0,0.015375370113220682,1329.0
8290,76.0,12.0,14.0,0.016937781640308507,7634.0
8291,64.0,16.0,19.0,0.007914690519503803,7063.0
8292,65.0,3.0,3.0,0.006159835289504857,2510.0
8293,88.0,3.0,8.0,0.005086854291070223,1637.0
8294,75.0,6.0,20.0,0.014145716899412047,6531.0
8295,60.0,5.0,18.0,0.01918252761408902,2927.0
8296,71.0,2.0,2.0,0.017679855864805492,4043.0
8297,102.0,1.0,1.0,0.0023363245271164324,1749.0
8298,60.0,16.0,16.0,0.010426006393441559,4951.0
8299,102.0,2.0,2.0,0.006493746497541358,4282.0
8300,59.0,1.0,1.0,0.010299811314457771,2085.0
8301,87.0,1.0,2.0,0.017624811900874397,5035.0
8302,95.0,4.0,5.0,0.005098771279181052,6625.0
8303,92.0,4.0,4.0,0.0012825847620839335,4165.0
8304,97.0,2.0,2.0,0.018111171881191324,3522.0
8305,95.0,3.0,5.0,0.01852759440928167,3344.0
8306,92.0,3.0,5.0,0.014174430741539155,1830.0
8307,56.0,14.0,19.0,0.01803175533621251,1790.0
8308,58.0,2.0,5.0,0.006210857935685207,2597.0
8309,83.0,2.0,5.0,0.0029372929185354805,6569.0
8310,79.0,2.0,12.0,0.00815264698010277,5541.0
8311,85.0,5.0,7.0,0.012482152805468657,2838.0
8312,84.0,4.0,4.0,0.015805992268390037,5964.0
8313,62.0,5.0,8.0,0.01049547715315528,3832.0
8314,71.0,2.0,14.0,0.006320061584512915,6051.0
8315,68.0,3.0,15.0,0.004555687811274136,2205.0
8316,95.0,2.0,3.0,0.008722231212786409,4197.0
8317,71.0,1.0,4.0,0.01894784178195151,7100.0
8318,71.0,10.0,17.0,0.0028677574420337675,7703.0
8319,92.0,4.0,5.0,0.0026684335750468175,1937.0
8320,89.0,4.0,4.0,0.004557905079329747,7988.0
8321,87.0,1.0,1.0,0.004449188966732797,4836.0
8322,72.0,14.0,17.0,0.011973319979448001,1285.0
8323,78.0,2.0,2.0,0.006810252260230197,1441.0
8324,70.0,1.0,7.0,0.011453226347145247,6117.0
8325,66.0,11.0,15.0,0.0021418411202533158,6894.0
8326,88.0,6.0,10.0,0.017743330915510686,7598.0
8327,58.0,9.0,11.0,0.014912881348447583,5206.0
8328,95.0,1.0,2.0,0.01000473844894443,2880.0
8329,95.0,2.0,2.0,0.01912553086131417,2750.0
8330,99.0,6.0,9.0,0.012533204923203301,6432.0
8331,86.0,3.0,9.0,0.0020561661542416627,2075.0
8332,71.0,16.0,19.0,0.004611665213852799,2656.0
8333,83.0,1.0,3.0,0.01156509583166897,2235.0
8334,84.0,7.0,7.0,0.006542662664784444,7051.0
8335,79.0,15.0,19.0,0.013916968643058067,5512.0
8336,74.0,4.0,4.0,0.01493868052274909,6779.0
8337,106.0,1.0,1.0,0.006365145851676437,4377.0
8338,86.0,6.0,7.0,0.004245502941165175,5639.0
8339,87.0,2.0,4.0,0.010147958065641179,1283.0
8340,76.0,1.0,2.0,0.002118657357042824,4161.0
8341,101.0,1.0,1.0,0.005835697651252479,4809.0
8342,97.0,1.0,5.0,0.009199060328689505,1002.0
8343,104.0,1.0,1.0,0.004273581191645037,1662.0
8344,60.0,3.0,14.0,0.018221023828604997,2867.0
8345,77.0,19.0,20.0,0.018399989535264973,1657.0
8346,89.0,4.0,4.0,0.008693502892180759,6518.0
8347,96.0,1.0,2.0,0.01976574765654548,6765.0
8348,75.0,13.0,14.0,0.007258012221307586,6246.0
8349,94.0,5.0,5.0,0.008597429248036009,4243.0
8350,98.0,1.0,2.0,0.003351430999984742,6059.0
8351,56.0,16.0,18.0,0.012521422116439265,1308.0
8352,72.0,15.0,20.0,0.007806334409728222,1217.0
8353,88.0,3.0,6.0,0.010450669041369022,6271.0
8354,66.0,3.0,12.0,0.009266224438981969,4463.0
8355,95.0,3.0,4.0,0.009985109277025502,4409.0
8356,56.0,11.0,12.0,0.01818850701994963,6280.0
8357,69.0,14.0,14.0,0.015026479610917243,3467.0
8358,81.0,3.0,5.0,0.001004041017939291,3866.0
8359,98.0,2.0,7.0,0.018674032287700204,2766.0
8360,73.0,1.0,1.0,0.006314664798422895,4646.0
8361,69.0,1.0,1.0,0.017820180613815993,7189.0
8362,98.0,1.0,5.0,0.013292652176148983,1556.0
8363,71.0,10.0,12.0,0.01310522924578661,6766.0
8364,100.0,1.0,7.0,0.0029013795137647043,4583.0
8365,56.0,4.0,7.0,0.0069702423788152055,5340.0
8366,98.0,2.0,2.0,0.018547780523178063,7027.0
8367,65.0,3.0,5.0,0.016447421356522045,7198.0
8368,80.0,9.0,15.0,0.00174458277363606,4028.0
8369,88.0,1.0,10.0,0.012645674335924909,3450.0
8370,78.0,4.0,7.0,0.008430465853439685,6668.0
8371,73.0,3.0,6.0,0.017984677683107273,1699.0
8372,78.0,1.0,12.0,0.015408099697960743,2412.0
8373,65.0,2.0,4.0,0.0102559605181437,6205.0
8374,90.0,3.0,8.0,0.0076760411227990155,3313.0
8375,102.0,1.0,1.0,0.017819597529453658,7767.0
8376,99.0,2.0,2.0,0.012124836189740942,6539.0
8377,97.0,1.0,8.0,0.015363003560157705,4036.0
8378,87.0,2.0,6.0,0.0032614453550263685,6079.0
8379,99.0,1.0,1.0,0.012502263482160325,7963.0
8380,91.0,10.0,10.0,0.012848537471338503,2579.0
8381,89.0,1.0,1.0,0.002429085909720243,7391.0
8382,68.0,1.0,1.0,0.01584366507308514,7462.0
8383,105.0,2.0,2.0,0.01470174175803016,7186.0
8384,66.0,3.0,15.0,0.018804955681872407,4194.0
8385,75.0,1.0,3.0,0.01702074868325064,1331.0
8386,94.0,5.0,6.0,0.018508806566992674,3768.0
8387,85.0,1.0,1.0,0.018483154502053675,4571.0
8388,86.0,3.0,9.0,0.004666165067474375,1107.0
8389,95.0,6.0,9.0,0.0029135897511402076,3321.0
8390,82.0,3.0,4.0,0.01161259120924018,5223.0
8391,104.0,2.0,2.0,0.004954284793518542,8000.0
8392,86.0,2.0,2.0,0.009858629679414092,2186.0
8393,56.0,1.0,1.0,0.009919876792812966,1844.0
8394,72.0,1.0,1.0,0.0024195244549519257,2435.0
8395,80.0,2.0,2.0,0.0032520577109872288,7813.0
8396,77.0,16.0,17.0,0.011344580271881524,4862.0
8397,81.0,9.0,9.0,0.009159652547407755,3999.0
8398,89.0,4.0,10.0,0.011707770181017822,6837.0
8399,79.0,4.0,6.0,0.00356783830262405,7759.0
8400,106.0,1.0,2.0,0.009605154974948332,3172.0
8401,76.0,1.0,1.0,0.0014820822354774665,4104.0
8402,95.0,3.0,9.0,0.0196103877779713,4837.0
8403,70.0,7.0,18.0,0.010738105682274762,6075.0
8404,91.0,2.0,4.0,0.018140278094857173,7355.0
8405,78.0,7.0,11.0,0.0014554880822774247,2738.0
8406,92.0,2.0,6.0,0.01994466116122712,2494.0
8407,62.0,6.0,16.0,0.011059789890399577,4684.0
8408,94.0,3.0,5.0,0.0020108771018984175,1942.0
8409,69.0,4.0,13.0,0.009700359183651575,7932.0
8410,64.0,1.0,9.0,0.006642330439180471,6657.0
8411,61.0,10.0,18.0,0.008848914518756617,2704.0
8412,70.0,2.0,15.0,0.002594188348548099,1734.0
8413,65.0,3.0,7.0,0.01124489303219715,7361.0
8414,85.0,6.0,6.0,0.008390622135249087,6138.0
8415,71.0,2.0,13.0,0.01788753569688958,5204.0
8416,83.0,1.0,1.0,0.015410221521971215,2752.0
8417,92.0,3.0,9.0,0.01825824307272215,5084.0
8418,65.0,9.0,17.0,0.019118217632760625,4640.0
8419,58.0,9.0,11.0,0.011918348703543864,6360.0
8420,96.0,5.0,5.0,0.018246854426628677,3998.0
8421,65.0,1.0,18.0,0.007120579415963473,1260.0
8422,67.0,1.0,5.0,0.019750510151144783,7138.0
8423,84.0,3.0,4.0,0.01537681354642037,2905.0
8424,105.0,1.0,1.0,0.017933301848213835,5265.0
8425,55.0,13.0,17.0,0.019336599204100562,6517.0
8426,88.0,5.0,5.0,0.0019404101924581215,3768.0
8427,57.0,1.0,3.0,0.014139440805691128,7711.0
8428,103.0,1.0,2.0,0.019274610994247397,6347.0
8429,60.0,12.0,13.0,0.009308474427488854,7652.0
8430,93.0,1.0,1.0,0.013729106388033253,5241.0
8431,99.0,7.0,8.0,0.017101631473898257,7161.0
8432,87.0,2.0,5.0,0.01665072393007071,2997.0
8433,96.0,2.0,4.0,0.0029561043948538607,5491.0
8434,66.0,5.0,13.0,0.017764969974932605,3534.0
8435,68.0,1.0,3.0,0.01136067899555878,4944.0
8436,79.0,13.0,14.0,0.011724120106295921,2006.0
8437,78.0,18.0,19.0,0.009400453714604053,2462.0
8438,57.0,14.0,19.0,0.01636229020361729,7886.0
8439,93.0,8.0,8.0,0.0163833090558573,6621.0
8440,89.0,2.0,2.0,0.001759548520418412,7254.0
8441,73.0,1.0,18.0,0.012834935346848094,2008.0
8442,80.0,5.0,20.0,0.019192274515355653,7800.0
8443,82.0,3.0,7.0,0.013567441324448468,1092.0
8444,96.0,1.0,7.0,0.011913824602278345,2603.0
8445,86.0,2.0,5.0,0.0016330392161532118,1629.0
8446,58.0,5.0,8.0,0.019396276085056376,2607.0
8447,101.0,1.0,1.0,0.015933332209197994,4515.0
8448,81.0,8.0,9.0,0.010743626482373245,6701.0
8449,86.0,9.0,10.0,0.015209273943249581,4265.0
8450,58.0,5.0,5.0,0.008813884659032656,3189.0
8451,101.0,1.0,1.0,0.005632202180647645,1198.0
8452,88.0,3.0,3.0,0.006272473024162811,3068.0
8453,73.0,4.0,17.0,0.009686378549206526,6955.0
8454,97.0,1.0,4.0,0.013764771953801047,7701.0
8455,101.0,1.0,1.0,0.005434421804773159,1102.0
8456,81.0,9.0,10.0,0.0076739949815860155,4576.0
8457,106.0,1.0,2.0,0.0014688995121605727,6715.0
8458,98.0,6.0,7.0,0.019822661005700383,3742.0
8459,79.0,5.0,17.0,0.010528993942098344,5128.0
8460,98.0,5.0,7.0,0.002085903399352756,4796.0
8461,59.0,2.0,6.0,0.01776780119273707,3378.0
8462,57.0,7.0,8.0,0.01803728457339856,3660.0
8463,62.0,1.0,5.0,0.013852081123032736,3858.0
8464,56.0,16.0,20.0,0.011330023025913093,3016.0
8465,69.0,5.0,5.0,0.0046222133240977955,7817.0
8466,88.0,4.0,7.0,0.012874709179629129,7364.0
8467,55.0,3.0,20.0,0.014049825928791532,4688.0
8468,67.0,11.0,18.0,0.007986983233286052,4143.0
8469,77.0,10.0,11.0,0.008237999177846577,2366.0
8470,75.0,11.0,16.0,0.015291860214303288,1032.0
8471,80.0,9.0,20.0,0.004644924694939486,7623.0
8472,86.0,3.0,9.0,0.002895762231325698,6323.0
8473,74.0,5.0,20.0,0.017862209141965724,2470.0
8474,74.0,1.0,10.0,0.013775427623849229,3447.0
8475,72.0,1.0,2.0,0.019067785668769148,3229.0
8476,105.0,2.0,2.0,0.013365449584629163,6452.0
8477,87.0,3.0,10.0,0.01615245088830083,3745.0
8478,82.0,1.0,1.0,0.0018581856796819661,5500.0
8479,105.0,1.0,1.0,0.003434300621802798,7395.0
8480,100.0,5.0,7.0,0.0070790998810013606,4147.0
8481,74.0,3.0,5.0,0.011425547411750104,2362.0
8482,55.0,10.0,12.0,0.01546014066876289,5206.0
8483,87.0,7.0,8.0,0.004496353148041091,3110.0
8484,77.0,15.0,17.0,0.00702032528048256,2835.0
8485,84.0,5.0,9.0,0.014319639046101385,6608.0
8486,101.0,1.0,1.0,0.003311339563048915,1625.0
8487,69.0,13.0,13.0,0.01831422291698065,5465.0
8488,100.0,6.0,7.0,0.009843530503313252,5344.0
8489,102.0,1.0,1.0,0.007469228510482932,7693.0
8490,94.0,3.0,4.0,0.006783499515656897,1075.0
8491,81.0,1.0,2.0,0.019542631603080843,2901.0
8492,61.0,13.0,15.0,0.017842664270413686,5680.0
8493,103.0,1.0,2.0,0.003917592709655038,1661.0
8494,62.0,1.0,1.0,0.0059439405686571075,7779.0
8495,77.0,5.0,12.0,0.005038235855929393,7997.0
8496,63.0,8.0,17.0,0.012344786969850006,1396.0
8497,78.0,7.0,8.0,0.0073767305666918945,7298.0
8498,78.0,2.0,2.0,0.008798888784798932,6367.0
8499,57.0,2.0,11.0,0.012257635178186777,7693.0
8500,57.0,5.0,7.0,0.01845849293235349,5784.0
8501,90.0,1.0,7.0,0.008634515961425133,2414.0
8502,100.0,1.0,7.0,0.017488625926948526,1733.0
8503,102.0,1.0,3.0,0.0022602573020419374,6016.0
8504,84.0,1.0,1.0,0.009057383625159662,1344.0
8505,77.0,3.0,13.0,0.019181423481271758,2257.0
8506,89.0,1.0,3.0,0.011892533173990586,4765.0
8507,60.0,3.0,5.0,0.016562001960303552,6059.0
8508,88.0,2.0,2.0,0.008030927301461505,6780.0
8509,80.0,2.0,9.0,0.0039036824300113173,6700.0
8510,91.0,6.0,8.0,0.00522498651911866,3049.0
8511,75.0,1.0,18.0,0.013938674462917258,5936.0
8512,66.0,11.0,18.0,0.010218303069450665,5897.0
8513,79.0,2.0,3.0,0.004444670308728919,4801.0
8514,76.0,2.0,5.0,0.011816798860734404,1606.0
8515,82.0,5.0,6.0,0.009162260465633506,5119.0
8516,65.0,1.0,3.0,0.010584827201025715,7336.0
8517,90.0,7.0,9.0,0.013942146737812196,6341.0
8518,79.0,3.0,3.0,0.008411981419158329,4544.0
8519,64.0,4.0,5.0,0.012505044355533304,7899.0
8520,69.0,2.0,5.0,0.015547442443686266,1506.0
8521,88.0,1.0,4.0,0.01346189492665073,5625.0
8522,70.0,1.0,1.0,0.008169971091126296,2433.0
8523,99.0,3.0,3.0,0.018778310227297427,4108.0
8524,90.0,2.0,7.0,0.012945221914550355,2576.0
8525,79.0,3.0,5.0,0.00213641396493117,2176.0
8526,70.0,7.0,18.0,0.007675343819125313,2440.0
8527,68.0,2.0,9.0,0.002471362013376846,2110.0
8528,94.0,3.0,6.0,0.01610116789661085,7611.0
8529,84.0,4.0,5.0,0.006985053377401227,6625.0
8530,61.0,4.0,16.0,0.01017035975066571,7406.0
8531,93.0,4.0,9.0,0.007840144984929624,3947.0
8532,68.0,7.0,17.0,0.015867846400047025,7365.0
8533,73.0,1.0,3.0,0.0032546832811893222,7093.0
8534,105.0,1.0,1.0,0.011607713615920816,1069.0
8535,99.0,4.0,9.0,0.01756639591452219,3618.0
8536,94.0,3.0,3.0,0.01102418091815957,5049.0
8537,101.0,1.0,3.0,0.015537041029168912,3057.0
8538,74.0,1.0,1.0,0.013119361635496901,2218.0
8539,80.0,10.0,12.0,0.003804340688914488,3979.0
8540,105.0,1.0,3.0,0.011533030619910144,6402.0
8541,55.0,1.0,1.0,0.01819076756275214,2413.0
8542,73.0,16.0,17.0,0.018285833951196564,3165.0
8543,105.0,1.0,1.0,0.013995231629003634,1404.0
8544,70.0,1.0,10.0,0.009006501253197075,5755.0
8545,61.0,16.0,20.0,0.009274322047435647,5335.0
8546,76.0,12.0,13.0,0.011093650071124266,4007.0
8547,89.0,6.0,7.0,0.006368254883223156,4885.0
8548,70.0,3.0,16.0,0.009891720307276534,3389.0
8549,55.0,20.0,20.0,0.006876165812844916,3383.0
8550,66.0,1.0,11.0,0.00386165327055778,7927.0
8551,68.0,11.0,13.0,0.009424188792846233,2796.0
8552,91.0,1.0,4.0,0.012955996781083286,6948.0
